Track,Date,Race Number,Breed of Race,Distance,About Distance Indicator,Surface,Off Turf Indicator,Course Type,Race Type,Abbreviated Race Conditions,Race Name,Sex Restriction,Age Restriction,Statebred Restriction,Purse,Maximum Claiming Price,Minimum Claiming Price,Grade,Division,Number of Starters,Track Condition,Weather,Post Time,Temp Rail Distance,Chute Start Indicator,Track Sealed Indicator,Race F1 Time,Race F2 Time,Race F3 Time,Race F4 Time,Race F5 Time,Race Winning Time,WPS Combined Pool,Run Up Distance,Downhill Turf Indicator,Number of turns in race,Number of turns in race (decimal),Field 39,Field 40,Field 41,Field 42,Field 43,Field 44,Field 45,Field 46,Field 47,Field 48,Field 49,Field 50,Horse Name,Horse Age,Horse Sex,Medication,Equipment,Weight Carried,Claiming Price,Earnings,Program Number,Coupled Type,Morning Line Odds,Final Tote Odds,Favorite Indicator,Non-Betting Indicator,Win Mutuel Paid,Place Mutuel Paid,Show Mutuel Paid,Post Position,Position at Start Call,Position at Call 1,Position at Call 2,Position at Call 3,Position at Call 4,Position at Call 5,Position at Finish,Official Finish Position,Call 1 Lengths Behind,Call 2 Lengths Behind,Call 3 Lengths Behind,Call 4 Lengths Behind,Stretch Call Lengths Behind,Finish Lengths Behind,Comment Line,Trainer First Name,Trainer Middle Name,Trainer Last Name,Jockey First Name,Jockey Middle Name,Jockey Last Name,Apprentice Wgt Allowance,Owner Full Name,Claimed Indicator,Claiming Trainer First Name,Claiming Trainer Middle Name,Claiming Trainer Last Name,Claiming Owner Full Name,Scratch Indicator,Reason for Scratch,Last Race Track,Last Race Date,Last Race Race Number,Last Race Finish Position,Long Comment Line,Sire,Dam,DamSire,Foaling Date,Foaling Area,Horse Weight,Number of Claims Submitted,Void Indicator,Void Reason,Breeder,Color,Jockey ID,Trainer ID,Field 117,Field 118,Field 119,Field 120,Field 121,Field 122,Field 123,Field 124,Field 125,Field 126,Field 127,Field 128,Field 129,Field 130,#1 Wager Type,#1 Wager Unit,#1 Number Right,#1 Wager Payout,#1 Winning Pgm Numbers,#1 Total Pool,#2 Wager Type,#2 Wager Unit,#2 Number Right,#2 Wager Payout,#2 Winning Pgm Numbers,#2 Total Pool,#3 Wager Type,#3 Wager Unit,#3 Number Right,#3 Wager Payout,#3 Winning Pgm Numbers,#3 Total Pool,#4 Wager Type,#4 Wager Unit,#4 Number Right,#4 Wager Payout,#4 Winning Pgm Numbers,#4 Total Pool,#5 Wager Type,#5 Wager Unit,#5 Number Right,#5 Wager Payout,#5 Winning Pgm Numbers,#5 Total Pool,#6 Wager Type,#6 Wager Unit,#6 Number Right,#6 Wager Payout,#6 Winning Pgm Numbers,#6 Total Pool,#7 Wager Type,#7 Wager Unit,#7 Number Right,#7 Wager Payout,#7 Winning Pgm Numbers,#7 Total Pool,#8 Wager Type,#8 Wager Unit,#8 Number Right,#8 Wager Payout,#8 Winning Pgm Numbers,#8 Total Pool,#9 Wager Type,#9 Wager Unit,#9 Number Right,#9 Wager Payout,#9 Winning Pgm Numbers,#9 Total Pool,#10 Wager Type,#10 Wager Unit,#10 Number Right,#10 Wager Payout,#10 Winning Pgm Numbers,#10 Total Pool,#11 Wager Type,#11 Wager Unit,#11 Number Right,#11 Wager Payout,#11 Winning Pgm Numbers,#11 Total Pool,#12 Wager Type,#12 Wager Unit,#12 Number Right,#12 Wager Payout,#12 Winning Pgm Numbers,#12 Total Pool,#13 Wager Type,#13 Wager Unit,#13 Number Right,#13 Wager Payout,#13 Winning Pgm Numbers,#13 Total Pool,#14 Wager Type,#14 Wager Unit,#14 Number Right,#14 Wager Payout,#14 Winning Pgm Numbers,#14 Total Pool,#15 Wager Type,#15 Wager Unit,#15 Number Right,#15 Wager Payout,#15 Winning Pgm Numbers,#15 Total Pool,#16 Wager Type,#16 Wager Unit,#16 Number Right,#16 Wager Payout,#16 Winning Pgm Numbers,#16 Total Pool,#17 Wager Type,#17 Wager Unit,#17 Number Right,#17 Wager Payout,#17 Winning Pgm Numbers,#17 Total Pool,#18 Wager Type,#18 Wager Unit,#18 Number Right,#18 Wager Payout,#18 Winning Pgm Numbers,#18 Total Pool,#19 Wager Type,#19 Wager Unit,#19 Number Right,#19 Wager Payout,#19 Winning Pgm Numbers,#19 Total Pool
TAM,03/18/2026,2,Thoroughbred,6.00,,Dirt,,Main Course,Claiming,,,,3 year olds,,32500,20000,20000,,,6,Fast,Clear,12:56,,,,22.790,45.890,58.340,,,71.380,75198,50,,1,1,,,,,,,,,,,,,Efata,3,G,L,Blinkers,118,20000,265,6,,15,25.2,,,,,,5,3,3,4,,,5,5,5,1.00,1.60,,,5.70,10.75,"vied btwn 4w,7w 1/4",Jose,H.,Delgado,Gabriel,,Maldonado,,Carole Star Stables,,,,,,,,TAM,03/04/2026,2,6,"vied btwn 4w,7w upper,faded",Kantharos,Miracles Forever (AUS),Medaglia d'Oro,03/21/2023,KY,,,,,Two Hearts Farm ll LLC,CH,173193,958451,,,,,,,,,,,,,,,Daily Double,1.00,,32.20,5-7,23354.00,Exacta,1.00,,4.40,7-5,54630.00,Superfecta,.10,,3.35,7-5-3-1,18280.00,Trifecta,.50,,8.25,7-5-3,31609.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAM,03/18/2026,2,Thoroughbred,6.00,,Dirt,,Main Course,Claiming,,,,3 year olds,,32500,20000,20000,,,6,Fast,Clear,12:56,,,,22.790,45.890,58.340,,,71.380,75198,50,,1,1,,,,,,,,,,,,,Candy Road,3,G,L,,112,20000,265,2,,20,22.2,,,,,,2,4,6,6,,,6,6,6,3.00,11.60,,,17.70,39.50,"off pace,trailed",Arnoud,W.,Dobber,Ronaldo,,Rodriguez,Apprentice Type 2 (7 lbs),Mila Mullens,,,,,,,,TAM,03/04/2026,2,4,"off pace,trailed",Gone Astray,Laynes Road,Harlington,03/24/2023,FL,,,,,Edward Robert Schuster,B,176688,968763,,,,,,,,,,,,,,,Daily Double,1.00,,32.20,5-7,23354.00,Exacta,1.00,,4.40,7-5,54630.00,Superfecta,.10,,3.35,7-5-3-1,18280.00,Trifecta,.50,,8.25,7-5-3,31609.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAM,03/18/2026,3,Thoroughbred,7.00,,Dirt,,Main Course,Maiden Claiming,,,,3 year olds,,25000,25000,25000,,,8,Fast,Clear,1:26,,,,23.120,46.630,72.540,,,86.340,81770,55,,1,1,,,,,,,,,,,,,One Last Bullet,3,G,L,Blinkers,119,25000,13500,2,,6,2.5,,,7,3.6,3.6,2,4,3,1,,,1,1,1,.60,,,,,,"prsd pc,3p,kick clear",Christopher,T.,Shaw,Richard,,Mitchell,,Christopher T. Shaw,,,,,,,,TAM,02/21/2026,5,4,"bmp5/8,prsd pc,3p,kick clear",Omaha Beach,Sconset,Tapit,03/25/2023,KY,,,,,"D. J. Stable, LLC",B,155280,975290,,,,,,,,,,,,,,,Pick 3,.50,3,64.45,5-7-2,31487.00,Daily Double,1.00,,15.20,7-2,17458.00,Exacta,1.00,,17.30,2-3,70794.00,Superfecta,.10,,104.60,2-3-5-1,28996.00,Trifecta,.50,,145.15,2-3-5,40648.00,X-5 Super Hi-5,1.00,,,2-3-5-1-4,17859.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAM,03/18/2026,3,Thoroughbred,7.00,,Dirt,,Main Course,Maiden Claiming,,,,3 year olds,,25000,25000,25000,,,8,Fast,Clear,1:26,,,,23.120,46.630,72.540,,,86.340,81770,55,,1,1,,,,,,,,,,,,,World Wide Web,3,G,L,,119,25000,4500,3,,5,5.9,,,,6,4,3,5,7,5,,,3,2,2,3.20,4.50,,,5.50,4.50,"inside,5p,improved",Gregory,D.,Sacco,Edwin,,Gonzalez,,"Ritz III, William J. and Nahal, Henry J.",,,,,,,,TAM,02/28/2026,8,6,"midpack inside,5p,improved",Knicks Go,Meshell,Elusive Quality,04/10/2023,KY,,,,,Buck Pond Farm Inc. & Andrew Knapczyk,GR/RO,136260,1622,,,,,,,,,,,,,,,Pick 3,.50,3,64.45,5-7-2,31487.00,Daily Double,1.00,,15.20,7-2,17458.00,Exacta,1.00,,17.30,2-3,70794.00,Superfecta,.10,,104.60,2-3-5-1,28996.00,Trifecta,.50,,145.15,2-3-5,40648.00,X-5 Super Hi-5,1.00,,,2-3-5-1-4,17859.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAM,03/18/2026,3,Thoroughbred,7.00,,Dirt,,Main Course,Maiden Claiming,,,,3 year olds,,25000,25000,25000,,,8,Fast,Clear,1:26,,,,23.120,46.630,72.540,,,86.340,81770,55,,1,1,,,,,,,,,,,,,Pampero,3,C,,BF,119,25000,225,4,,20,41.6,,,,,,4,3,4,3,,,2,3,5,.70,2.00,,,3.50,9.50,"3p,drift5/8,bmp,DQ5th",Francisco,,Alanis,Jose,Luis,Alonso,,Gustavo Retorto,,,,,,,,TAM,12/12/2025,9,6,"chase,3p,drift5/8,kept on,DQ5th",Tapwrit,Ragtime Suzy,Union Rags,02/03/2023,KY,,,,,"Lugamo Racing Stables, LLC",DK B/,150219,979145,,,,,,,,,,,,,,,Pick 3,.50,3,64.45,5-7-2,31487.00,Daily Double,1.00,,15.20,7-2,17458.00,Exacta,1.00,,17.30,2-3,70794.00,Superfecta,.10,,104.60,2-3-5-1,28996.00,Trifecta,.50,,145.15,2-3-5,40648.00,X-5 Super Hi-5,1.00,,,2-3-5-1-4,17859.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAM,03/18/2026,3,Thoroughbred,7.00,,Dirt,,Main Course,Maiden Claiming,,,,3 year olds,,25000,25000,25000,,,8,Fast,Clear,1:26,,,,23.120,46.630,72.540,,,86.340,81770,55,,1,1,,,,,,,,,,,,,Naigua Star,3,C,,,119,25000,2500,5,,15,62.4,,,,,14.2,5,7,8,8,,,5,4,3,10.20,12.50,,,8.50,10.00,"svd gnd,mild gain",Debra,,Donaldson,Adrian,,Flores,,"Juan Cintron, Jr.",,,,,,,,TAM,01/09/2026,3,5,"trailed,svd gnd,improved",Gunnevera,Naiguata,Repent,04/17/2023,FL,,,,,Juan Cintron Jr.,DK B/,162749,975870,,,,,,,,,,,,,,,Pick 3,.50,3,64.45,5-7-2,31487.00,Daily Double,1.00,,15.20,7-2,17458.00,Exacta,1.00,,17.30,2-3,70794.00,Superfecta,.10,,104.60,2-3-5-1,28996.00,Trifecta,.50,,145.15,2-3-5,40648.00,X-5 Super Hi-5,1.00,,,2-3-5-1-4,17859.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAM,03/18/2026,3,Thoroughbred,7.00,,Dirt,,Main Course,Maiden Claiming,,,,3 year olds,,25000,25000,25000,,,8,Fast,Clear,1:26,,,,23.120,46.630,72.540,,,86.340,81770,55,,1,1,,,,,,,,,,,,,Yes I Will,3,G,L,Blinkers,119,25000,1350,1,,2.5,2.4,,,,,,1,6,5,7,,,6,5,4,1.20,9.50,,,11.50,12.25,"bmp5/8,5p,no threat",David,,VanWinkle,Wesley,,Ho,,"Royalight Racing, LLC",Y,Michael,V.,Simone,Jane Perry,,,TAM,02/25/2026,8,2,"bmp5/8,check,off pace,5p,no threat",No Never No More,Lydia's Way,Big Drama,02/26/2023,FL,,,,,Queen Farm LLC,B,126433,14686,,,,,,,,,,,,,,,Pick 3,.50,3,64.45,5-7-2,31487.00,Daily Double,1.00,,15.20,7-2,17458.00,Exacta,1.00,,17.30,2-3,70794.00,Superfecta,.10,,104.60,2-3-5-1,28996.00,Trifecta,.50,,145.15,2-3-5,40648.00,X-5 Super Hi-5,1.00,,,2-3-5-1-4,17859.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAM,03/18/2026,3,Thoroughbred,7.00,,Dirt,,Main Course,Maiden Claiming,,,,3 year olds,,25000,25000,25000,,,8,Fast,Clear,1:26,,,,23.120,46.630,72.540,,,86.340,81770,55,,1,1,,,,,,,,,,,,,They Call Me Sue,3,G,L,Blinkers,119,25000,225,6,,2,1.9,Y,,,,,6,2,1,2,,,4,6,6,,.50,,,7.50,19.50,"duel,4p,faded",Tony,,Wilson,Samuel,,Marin,,Happy Tenth Stable,,,,,,,,TAM,03/04/2026,6,2,"duel btwn,4p,faded",Neolithic,Suzie'ssteppinout,Two Step Salsa,03/01/2023,FL,,,,,Martin Goodell & Emily Goodell,DK B/,171282,212639,,,,,,,,,,,,,,,Pick 3,.50,3,64.45,5-7-2,31487.00,Daily Double,1.00,,15.20,7-2,17458.00,Exacta,1.00,,17.30,2-3,70794.00,Superfecta,.10,,104.60,2-3-5-1,28996.00,Trifecta,.50,,145.15,2-3-5,40648.00,X-5 Super Hi-5,1.00,,,2-3-5-1-4,17859.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAM,03/18/2026,3,Thoroughbred,7.00,,Dirt,,Main Course,Maiden Claiming,,,,3 year olds,,25000,25000,25000,,,8,Fast,Clear,1:26,,,,23.120,46.630,72.540,,,86.340,81770,55,,1,1,,,,,,,,,,,,,Tranquil Tundra,3,G,L,,112,25000,225,7,,8,17,,,,,,7,8,6,6,,,7,7,7,2.70,6.50,,,15.50,26.50,"outside,3p,no bid",Craig,Robert,Smith,Cesar,,Gonzalez,Apprentice Type 2 (7 lbs),"Highfield Investment Group, Inc.",,,,,,,,TAM,02/21/2026,6,12,"midpack outside,3p,no bid",Frosted,Harmony Victory,More Than Ready,05/18/2023,AB,,,,,"Highfield Investment Group, Inc.",CH,174928,278102,,,,,,,,,,,,,,,Pick 3,.50,3,64.45,5-7-2,31487.00,Daily Double,1.00,,15.20,7-2,17458.00,Exacta,1.00,,17.30,2-3,70794.00,Superfecta,.10,,104.60,2-3-5-1,28996.00,Trifecta,.50,,145.15,2-3-5,40648.00,X-5 Super Hi-5,1.00,,,2-3-5-1-4,17859.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAM,03/18/2026,3,Thoroughbred,7.00,,Dirt,,Main Course,Maiden Claiming,,,,3 year olds,,25000,25000,25000,,,8,Fast,Clear,1:26,,,,23.120,46.630,72.540,,,86.340,81770,55,,1,1,,,,,,,,,,,,,Astridshadowmoon,3,G,L,BF,112,25000,225,8,,10,15.9,,,,,,8,1,2,4,,,8,8,8,.10,3.00,,,19.00,43.50,"duel,2p,tired",Joel,,Martinez,Victor,,Lara,Apprentice Type 2 (7 lbs),Ivan Luis Martinez,,,,,,,,,,,,"duel outside,2p,tired",Neolithic,Real Moon,Malibu Moon,03/23/2023,FL,,,,,Roberto Hernandez,DK B/,176443,977656,,,,,,,,,,,,,,,Pick 3,.50,3,64.45,5-7-2,31487.00,Daily Double,1.00,,15.20,7-2,17458.00,Exacta,1.00,,17.30,2-3,70794.00,Superfecta,.10,,104.60,2-3-5-1,28996.00,Trifecta,.50,,145.15,2-3-5,40648.00,X-5 Super Hi-5,1.00,,,2-3-5-1-4,17859.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAM,03/18/2026,4,Thoroughbred,6.00,,Dirt,,Main Course,SOC,,,,4 year olds & up,,22500,8000,5000,,,8,Fast,Clear,1:57,,,,22.270,45.280,57.730,,,70.520,105749,50,,1,1,,,,,,,,,,,,,Santos to Wilson,8,G,L,Front Wraps,122,,12000,7,,6,6.7,,,15.4,7.6,5.2,7,3,4,4,,,1,1,1,3.20,1.20,,,,,"chase,5p,kick clear",Reynaldo,,Yanez,Edwin,,Gonzalez,,"AR Screen Solutions, LLC and Undertaker Racing, LLC",,,,,,,,TAM,03/04/2026,8,1,"chase,5p,challenge turn,kick clear",Gemologist,Spring Eclipse,Unbridled's Song,03/27/2018,KY,,,,,Camas Park Stud,B,136260,968486,,,,,,,,,,,,,,,Pick 3,.50,3,31.55,7-2-7,15409.00,Daily Double,1.00,,38.90,2-7,14746.00,Exacta,1.00,,95.10,7-5,84337.00,Superfecta,.10,,342.35,7-5-2-3,31430.00,Trifecta,.50,,306.10,7-5-2,49126.00,X-5 Super Hi-5,1.00,,10431.00,7-5-2-3-4,42772.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAM,03/18/2026,4,Thoroughbred,6.00,,Dirt,,Main Course,SOC,,,,4 year olds & up,,22500,8000,5000,,,8,Fast,Clear,1:57,,,,22.270,45.280,57.730,,,70.520,105749,50,,1,1,,,,,,,,,,,,,Gotts Got It,5,G,L,,111,,4000,5,,30,13.6,,,,10,5.8,5,5,6,5,,,6,2,2,5.70,4.70,,,2.30,2.25,"4p,bid1/4,late gain",Bernard,L.,Kleine,Victor,,Lara,Apprentice Type 2 (7 lbs),"Kleine, Bernard L., Cassidy, Patrick, Kiviehan, Robert J., Goltl, Richard and Go",,,,,,,,TAM,03/07/2026,6,6,"off pace outside,4p,bid1/4,late gain",Kantharos,Sokie,Indian Charlie,03/30/2021,MD,,,,,The Elkstone Group LLC,CH,176443,248014,,,,,,,,,,,,,,,Pick 3,.50,3,31.55,7-2-7,15409.00,Daily Double,1.00,,38.90,2-7,14746.00,Exacta,1.00,,95.10,7-5,84337.00,Superfecta,.10,,342.35,7-5-2-3,31430.00,Trifecta,.50,,306.10,7-5-2,49126.00,X-5 Super Hi-5,1.00,,10431.00,7-5-2-3-4,42772.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAM,03/18/2026,4,Thoroughbred,6.00,,Dirt,,Main Course,SOC,,,,4 year olds & up,,22500,8000,5000,,,8,Fast,Clear,1:57,,,,22.270,45.280,57.730,,,70.520,105749,50,,1,1,,,,,,,,,,,,,Mayheminthepalace,5,G,L,Blinkers,118,,2250,2,,3,4.1,,,,,4.6,2,8,7,6,,,5,3,3,7.70,5.20,,,2.20,3.00,"bmp brk,5p,improved",Renaldo,,Richards,Samuel,,Marin,,Wadie F. Khalaf,,,,,,,,TAM,03/04/2026,3,2,"bmp brk,back of pack,5p,bid1/4,improved",Palace Malice,Miz Mayhem,Yesbyjimminy,02/10/2021,FL,,,,,Laurie Plesa,B,171282,281525,,,,,,,,,,,,,,,Pick 3,.50,3,31.55,7-2-7,15409.00,Daily Double,1.00,,38.90,2-7,14746.00,Exacta,1.00,,95.10,7-5,84337.00,Superfecta,.10,,342.35,7-5-2-3,31430.00,Trifecta,.50,,306.10,7-5-2,49126.00,X-5 Super Hi-5,1.00,,10431.00,7-5-2-3-4,42772.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAM,03/18/2026,4,Thoroughbred,6.00,,Dirt,,Main Course,SOC,,,,4 year olds & up,,22500,8000,5000,,,8,Fast,Clear,1:57,,,,22.270,45.280,57.730,,,70.520,105749,50,,1,1,,,,,,,,,,,,,Keigs,5,G,L,Blinkers,120,,1200,3,,4.5,5.4,,,,,,3,6,5,7,,,7,4,4,5.20,5.70,,,2.40,3.25,"bmp brk,svgnd,mild gn",M.,Anthony,Ferraro,Gabriel,,Maldonado,,M. Anthony Ferraro,,,,,,,,TAM,02/18/2026,7,1,"bmp brk,off pace inside,svd gnd,mild gain",Hoppertunity,Eclipticalsrosette,Storm Wolf,01/07/2021,MD,,,,,Maria Haire,CH,173193,5758,,,,,,,,,,,,,,,Pick 3,.50,3,31.55,7-2-7,15409.00,Daily Double,1.00,,38.90,2-7,14746.00,Exacta,1.00,,95.10,7-5,84337.00,Superfecta,.10,,342.35,7-5-2-3,31430.00,Trifecta,.50,,306.10,7-5-2,49126.00,X-5 Super Hi-5,1.00,,10431.00,7-5-2-3-4,42772.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAM,03/18/2026,4,Thoroughbred,6.00,,Dirt,,Main Course,SOC,,,,4 year olds & up,,22500,8000,5000,,,8,Fast,Clear,1:57,,,,22.270,45.280,57.730,,,70.520,105749,50,,1,1,,,,,,,,,,,,,Coalminer's Kitten,6,G,L,Blinkers,118,,200,4,,2.5,2.3,Y,,,,,4,7,8,8,,,8,5,5,11.70,13.70,,,6.40,5.25,"bmp brk,3p,pass tiring",Juan,,Arriagada,Samy,,Camacho,,Juan Arriagada,,,,,,,,TAM,02/18/2026,6,5,"bmp brk,trailed,3p,pass tiring",Kitten's Joy,Speed Goddess,Johannesburg,01/01/2020,KY,,,,,Kenneth L. Ramsey & Sarah K. Ramsey,CH,148476,957768,,,,,,,,,,,,,,,Pick 3,.50,3,31.55,7-2-7,15409.00,Daily Double,1.00,,38.90,2-7,14746.00,Exacta,1.00,,95.10,7-5,84337.00,Superfecta,.10,,342.35,7-5-2-3,31430.00,Trifecta,.50,,306.10,7-5-2,49126.00,X-5 Super Hi-5,1.00,,10431.00,7-5-2-3-4,42772.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAM,03/18/2026,4,Thoroughbred,6.00,,Dirt,,Main Course,SOC,,,,4 year olds & up,,22500,8000,5000,,,8,Fast,Clear,1:57,,,,22.270,45.280,57.730,,,70.520,105749,50,,1,1,,,,,,,,,,,,,Protege,6,H,L,,118,,200,6,,10,6.6,,,,,,6,2,2,2,,,3,6,6,.10,.10,,,1.60,7.50,"prsd pc,3p,faded",Jose,H.,Delgado,Gaddiel,A.,Martinez,,K12 LLC,,,,,,,,TAM,02/12/2026,3,4,"prsd pc,3p,faded",Good Magic,Taboo,Forestry,04/25/2020,KY,,,,,"Merriebelle Stable, LLC",CH,165575,958451,,,,,,,,,,,,,,,Pick 3,.50,3,31.55,7-2-7,15409.00,Daily Double,1.00,,38.90,2-7,14746.00,Exacta,1.00,,95.10,7-5,84337.00,Superfecta,.10,,342.35,7-5-2-3,31430.00,Trifecta,.50,,306.10,7-5-2,49126.00,X-5 Super Hi-5,1.00,,10431.00,7-5-2-3-4,42772.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAM,03/18/2026,4,Thoroughbred,6.00,,Dirt,,Main Course,SOC,,,,4 year olds & up,,22500,8000,5000,,,8,Fast,Clear,1:57,,,,22.270,45.280,57.730,,,70.520,105749,50,,1,1,,,,,,,,,,,,,Guapo Again (ARG),7,G,L,Blinkers,120,,200,8,,4,4.1,,,,,,8,4,3,3,,,2,7,7,.20,.20,,,1.50,7.60,"prsd pc,4p,tired",Juan,Carlos,Avila,Cipriano,,Gil,,Lugamo Racing Stable LLC,,,,,,,,TAM,02/12/2026,3,3,"prsd pc outside,4p,tired",Seek Again,Facegirl (BRZ),Crimson Tide (IRE),07/27/2019,ARG,,,,,Castellazzi Mauro Leopoldo,B,173725,247927,,,,,,,,,,,,,,,Pick 3,.50,3,31.55,7-2-7,15409.00,Daily Double,1.00,,38.90,2-7,14746.00,Exacta,1.00,,95.10,7-5,84337.00,Superfecta,.10,,342.35,7-5-2-3,31430.00,Trifecta,.50,,306.10,7-5-2,49126.00,X-5 Super Hi-5,1.00,,10431.00,7-5-2-3-4,42772.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAM,03/18/2026,4,Thoroughbred,6.00,,Dirt,,Main Course,SOC,,,,4 year olds & up,,22500,8000,5000,,,8,Fast,Clear,1:57,,,,22.270,45.280,57.730,,,70.520,105749,50,,1,1,,,,,,,,,,,,,Ikigai,7,G,L,Blinkers,113,,200,1,,15,25.7,,,,,,1,1,1,1,,,4,8,8,,,,,1.70,10.60,"led,2p,tired",Enrique,,Hernandez,Kleiner,A.,Mejias,Apprentice Type 2 (7 lbs),Alex Kazdan,,,,,,,,TAM,02/25/2026,3,3,"led inside,2p,duel,tired",Bayern,Enchanting Lady,Tale of the Cat,02/16/2019,KY,,,,,"Kaleem Shah, Inc.",DK B/,177486,280424,,,,,,,,,,,,,,,Pick 3,.50,3,31.55,7-2-7,15409.00,Daily Double,1.00,,38.90,2-7,14746.00,Exacta,1.00,,95.10,7-5,84337.00,Superfecta,.10,,342.35,7-5-2-3,31430.00,Trifecta,.50,,306.10,7-5-2,49126.00,X-5 Super Hi-5,1.00,,10431.00,7-5-2-3-4,42772.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAM,03/18/2026,5,Thoroughbred,8.50,,Turf,,Main Course,Maiden Claiming,,,Fillies & mares,4 year olds & up,,25000,25000,20000,,,7,Firm,Clear,2:27,12,Y,,22.890,48.740,73.460,97.880,,104.270,107676,140,,2,2,,,,,,,,,,,,,Addagirl Addie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Stewards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick 3,.50,3,82.10,2-7-4,16356.00,Pick 4,.50,4,189.65,4/7-2-7-4,71421.00,Pick 5,.50,5,2723.10,5-4/7-2-7-4,127752.00,Daily Double,1.00,,35.30,7-4,19845.00,Exacta,1.00,,13.40,4-10,86837.00,Superfecta,.10,,11.12,4-10-1-7,27737.00,Trifecta,.50,,26.95,4-10-1,46586.00,X-5 Super Hi-5,1.00,,269.70,4-10-1-7-9,6825.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAM,03/18/2026,5,Thoroughbred,8.50,,Turf,,Main Course,Maiden Claiming,,,Fillies & mares,4 year olds & up,,25000,25000,20000,,,7,Firm,Clear,2:27,12,Y,,22.890,48.740,73.460,97.880,,104.270,107676,140,,2,2,,,,,,,,,,,,,Aibell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Veterinarian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick 3,.50,3,82.10,2-7-4,16356.00,Pick 4,.50,4,189.65,4/7-2-7-4,71421.00,Pick 5,.50,5,2723.10,5-4/7-2-7-4,127752.00,Daily Double,1.00,,35.30,7-4,19845.00,Exacta,1.00,,13.40,4-10,86837.00,Superfecta,.10,,11.12,4-10-1-7,27737.00,Trifecta,.50,,26.95,4-10-1,46586.00,X-5 Super Hi-5,1.00,,269.70,4-10-1-7-9,6825.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
